"","Bid","Ask","Strike","Price","impliedVol"
"1",60.77,61.36,350,61.065,0.564613647460937
"2",49.8,50.38,361,50.09,0.478117065429687
"3",43.82,44.4,367,44.11,0.431823120117187
"4",40.83,41.41,370,41.12,0.408067016601562
"5",35.85,36.44,375,36.145,0.369691772460938
"6",30.88,31.47,380,31.175,0.331316528320312
"7",28.9,29.48,382,29.19,0.315479125976562
"8",25.93,26.51,385,26.22,0.292941284179687
"9",24.95,25.52,386,25.235,0.286240844726562
"10",22.98,23.55,388,23.265,0.271621704101562
"11",22.01,22.57,389,22.29,0.265530395507812
"12",21.04,21.59,390,21.315,0.258829956054688
"13",20.09,20.62,391,20.355,0.253956909179687
"14",19.12,19.65,392,19.385,0.247865600585937
"15",18.17,18.69,393,18.43,0.242383422851563
"16",17.23,17.74,394,17.485,0.237510375976562
"17",16.29,16.79,395,16.54,0.232637329101562
"18",15.42,15.86,396,15.64,0.230200805664062
"19",14.51,14.93,397,14.72,0.225936889648437
"20",13.6,14.01,398,13.805,0.221063842773437
"21",12.72,13.11,399,12.915,0.217409057617187
"22",11.84,12.22,400,12.03,0.213145141601563
"23",10.98,11.34,401,11.16,0.208881225585937
"24",10.14,10.49,402,10.315,0.205226440429687
"25",9.38,9.6,403,9.49,0.201571655273437
"26",8.53,8.79,404,8.66,0.196089477539062
"27",7.75,8.03,405,7.89,0.193652954101563
"28",7.13,7.23,406,7.18,0.191825561523437
"29",6.27,6.52,407,6.395,0.185734252929687
"30",5.71,5.77,408,5.74,0.183906860351563
"31",5.04,5.07,409,5.055,0.179642944335937
"32",4.4,4.43,410,4.415,0.175379028320312
"33",3.8,3.83,411,3.815,0.171724243164062
"34",3.25,3.28,412,3.265,0.168069458007812
"35",2.74,2.76,413,2.75,0.163805541992187
"36",2.28,2.3,414,2.29,0.160150756835937
"37",1.87,1.88,415,1.875,0.156495971679687
"38",1.51,1.52,416,1.515,0.153450317382813
"39",1.19,1.21,417,1.2,0.150404663085937
"40",0.93,0.94,418,0.935,0.147359008789062
"41",0.72,0.73,419,0.725,0.144922485351562
"42",0.54,0.55,420,0.545,0.142485961914062
"43",0.4,0.41,421,0.405,0.140658569335937
"44",0.29,0.3,422,0.295,0.138222045898437
"45",0.21,0.22,423,0.215,0.137003784179688
"46",0.15,0.16,424,0.155,0.136394653320312
"47",0.11,0.12,425,0.115,0.136394653320312
"48",0.08,0.09,426,0.085,0.137003784179688
"49",0.06,0.07,427,0.065,0.138222045898437
"50",0.04,0.05,428,0.045,0.137612915039062
"51",0.03,0.04,429,0.035,0.139440307617187
"52",0.02,0.03,430,0.025,0.139440307617187
"53",0.02,0.03,431,0.025,0.145531616210937
"54",0.01,0.02,432,0.015,0.143095092773437
"55",0.01,0.02,433,0.015,0.148577270507812
"56",0.01,0.02,434,0.015,0.154668579101563
"57",0.01,0.02,435,0.015,0.160150756835937
"58",0,0.01,436,0.005,0.148577270507812
"59",0,0.01,437,0.005,0.154059448242187
"60",0,0.01,438,0.005,0.158932495117187
"61",0,0.01,439,0.005,0.164414672851563
"62",0,0.01,440,0.005,0.169287719726562
"63",0,0.01,441,0.005,0.174769897460937
"64",0,0.01,442,0.005,0.179642944335937
"65",0,0.01,443,0.005,0.184515991210937
"66",0,0.01,444,0.005,0.189389038085937
"67",0,0.01,445,0.005,0.194262084960937
"68",0,0.01,446,0.005,0.199744262695312
"69",0,0.01,447,0.005,0.204617309570312
"70",0,0.01,448,0.005,0.209490356445312
"71",0,0.01,450,0.005,0.219236450195313
"72",0,0.01,466,0.005,0.294768676757812
"73",0,0.01,467,0.005,0.299032592773438
